"Hotaru CMS - Open Source Plugin-Powered CMS Engine",http://hotarucms.org/,http://hotarucms.org/,"Tue 20 Jul 2010 15:39:27 EDT","Hotaru CMS is an open source PHP platform for building your own websites. With flexible plugins and themes you can make any site you like.<br /><span style=""font-size:12px;"">via: <a href=""http://hotarucms.org/"" rel=""nofollow"" >hotarucms.org</a></span><br /><br /><br />"
"Using document createElement to test for browser support for an element",http://www.javascriptkit.com/javatutors/createelementcheck.shtml,http://www.javascriptkit.com/javatutors/createelementcheck.shtml,"Tue 20 Jul 2010 15:42:45 EDT","A javascript snippet that can be used to check for support for various HTML5 elements in your web browser.<br /><span style=""font-size:12px;"">via: <a href=""http://www.javascriptkit.com/javatutors/createelementcheck.shtml"" rel=""nofollow"" >javascriptkit.com</a></span><br /><br /><br />"
"Using cookies with jQuery jQuery ilovecolors",http://www.ilovecolors.com.ar/using-cookies-jquery/,http://www.ilovecolors.com.ar/using-cookies-jquery/,"Tue 20 Jul 2010 15:45:43 EDT","In this tutorial we will learn how to use jQuery and cookies to store some user preferences in a cookie to display an specific content to the user.<br /><span style=""font-size:12px;"">via: <a href=""http://www.ilovecolors.com.ar/using-cookies-jquery/"" rel=""nofollow"" >ilovecolors.com.ar</a></span><br /><br /><br />"
"Textarea Tricks CSS-Tricks",http://css-tricks.com/textarea-tricks/,http://css-tricks.com/textarea-tricks/,"Tue 20 Jul 2010 15:48:10 EDT","Here is a collection of nine things you might want to do related to textareas.<br /><span style=""font-size:12px;"">via: <a href=""http://css-tricks.com/textarea-tricks/"" rel=""nofollow"" >css-tricks.com</a></span><br /><br /><br />"
"Transformie - a javascript plugin that brings CSS Transforms to IE",http://transformie.com/,http://transformie.com/,"Tue 20 Jul 2010 15:50:38 EDT","Transformie is a javascript plugin that comes in less than 5k that you embed into web pages and that brings you CSS Transforms by mapping the native IE Filter API to CSS transitions as proposed by Webkit.<br /><span style=""font-size:12px;"">via: <a href=""http://transformie.com/"" rel=""nofollow"" >transformie.com</a></span><br /><br /><br />"
"Mockup Present A Tool for Designers and Developers",http://www.3point7designs.com/blog/2009/08/mockup-present-a-tool-for-designers-and-developers/,http://www.3point7designs.com/blog/2009/08/mockup-present-a-tool-for-designers-and-developers/,"Tue 20 Jul 2010 15:52:39 EDT","Mockup Present i a simple and rapid tool for integrating your design concepts into a brandable browser rendered presentation.<br /><span style=""font-size:12px;"">via: <a href=""http://www.3point7designs.com/blog/2009/08/mockup-present-a-tool-for-designers-and-developers/"" rel=""nofollow"" >1279655559658</a></span><br /><br /><br />"
"JSonduit - a service that can turn practically anything on the web into a JSON feed",http://jsonduit.com/,http://jsonduit.com/,"Wed 21 Jul 2010 8:49:55 EDT","JSonduit is a service that can turn practically anything on the web into a JSON feed that any website or mobile app can consume. A JSON conduit if you will.<br /><span style=""font-size:12px;"">via: <a href=""http://jsonduit.com/"" rel=""nofollow"" >jsonduit.com</a></span><br /><br /><br />"
"A Bunch of Engaging Joomla Video Tutorials",http://blog.templatemonster.com/2010/07/21/joomla-1-5-tutorials/,http://blog.templatemonster.com/2010/07/21/joomla-1-5-tutorials/,"Wed 21 Jul 2010 8:54:06 EDT","We have decided to made a list of 12 Joomla 1.5 tutorials for newbies and hopefully the experienced users will find them interesting too.<br /><span style=""font-size:12px;"">via: <a href=""http://blog.templatemonster.com/2010/07/21/joomla-1-5-tutorials/"" rel=""nofollow"" >blog.templatemonster.com</a></span><br /><br /><br />"
"UI Pattern Factory is now Pattern App",http://patternapp.com/,http://patternapp.com/,"Wed 21 Jul 2010 8:58:56 EDT","Pattern App User Interface Design Patterns for Ideas and Inspiration<br /><span style=""font-size:12px;"">via: <a href=""http://patternapp.com/"" rel=""nofollow"" >patternapp.com</a></span><br /><br /><br />"
"SVG with a little help from Raphael",http://www.alistapart.com/articles/svg-with-a-little-help-from-raphael/,http://www.alistapart.com/articles/svg-with-a-little-help-from-raphael/,"Thu 22 Jul 2010 6:42:31 EDT","Raphael is a light-weight JavaScript library that renders dynamic SVG graphics including charts graphs vector-based animations and GUI components right into your web pages.<br /><span style=""font-size:12px;"">via: <a href=""http://www.alistapart.com/articles/svg-with-a-little-help-from-raphael/"" rel=""nofollow"" >alistapart.com</a></span><br /><br /><br />"
"CSS3 Lessons Multiple Background Images",http://www.lifeathighroad.com/css3-lessons/css3-lessons-multiple-background-images/,http://www.lifeathighroad.com/css3-lessons/css3-lessons-multiple-background-images/,"Thu 22 Jul 2010 6:45:39 EDT","For the purposes of this article I will be looking at the multiple image ability of the background-image property.<br /><span style=""font-size:12px;"">via: <a href=""http://www.lifeathighroad.com/css3-lessons/css3-lessons-multiple-background-images/"" rel=""nofollow"" >lifeathighroad.com</a></span><br /><br /><br />"
"Related Posts Slide Out Boxes with jQuery and CSS3 Codrops",http://tympanus.net/codrops/2010/07/21/related-posts-slide-out-boxes/,http://tympanus.net/codrops/2010/07/21/related-posts-slide-out-boxes/,"Thu 22 Jul 2010 6:48:38 EDT","The main idea is to show a fixed list at the right side of the screen with some thumbnails sticking out. When the user hovers over the items they slide out revealing the title and two links one for the related article itself and one for the demo.<br /><span style=""font-size:12px;"">via: <a href=""http://tympanus.net/codrops/2010/07/21/related-posts-slide-out-boxes/"" rel=""nofollow"" >tympanus.net</a></span><br /><br /><br />"
"30 Awesome Custom Tumblr Blog Designs SpyreStudios",http://spyrestudios.com/30-awesome-custom-tumblr-blog-designs/,http://spyrestudios.com/30-awesome-custom-tumblr-blog-designs/,"Fri 23 Jul 2010 7:06:05 EDT","Today we will have a look at some of the best custom Tumblr themes out there. Tumblr provides ready-made templates for users but customizing or creating your own theme is where the magic happens.<br /><span style=""font-size:12px;"">via: <a href=""http://spyrestudios.com/30-awesome-custom-tumblr-blog-designs/"" rel=""nofollow"" >spyrestudios.com</a></span><br /><br /><br />"
"Getting Started with Tumblr and Custom Theme Design",http://line25.com/articles/getting-started-with-tumblr-and-custom-theme-design,http://line25.com/articles/getting-started-with-tumblr-and-custom-theme-design,"Fri 23 Jul 2010 7:07:27 EDT","Let us take a look at the basics of what Tumblr is and how to get a tumblelog of your own up and running.<br /><span style=""font-size:12px;"">via: <a href=""http://line25.com/articles/getting-started-with-tumblr-and-custom-theme-design"" rel=""nofollow"" >line25.com</a></span><br /><br /><br />"
"Tumblr Themes - tumblr.com",http://www.tumblr.com/themes/,http://www.tumblr.com/themes/,"Fri 23 Jul 2010 7:09:36 EDT","Learn how easy it is to make themes for Tumblr.<br /><span style=""font-size:12px;"">via: <a href=""http://www.tumblr.com/themes/"" rel=""nofollow"" >tumblr.com</a></span><br /><br /><br />"
"Think Vitamin CSS3 Transitions Part 1 Video Tutorial",http://thinkvitamin.com/design/css3-transitions-part-1-video-tutorial/,http://thinkvitamin.com/design/css3-transitions-part-1-video-tutorial/,"Fri 23 Jul 2010 7:14:00 EDT","It is time for our second free weekly helping from the Think Vitamin Membership video library. Today we move our attention to CSS3 Transitions.<br /><span style=""font-size:12px;"">via: <a href=""http://thinkvitamin.com/design/css3-transitions-part-1-video-tutorial/"" rel=""nofollow"" >thinkvitamin.com</a></span><br /><br /><br />"
"The Evolution of Adobe Flash From 1996 to 2010",http://www.pxleyes.com/blog/2010/07/evolution-of-flash-from-1996-to-2010/,http://www.pxleyes.com/blog/2010/07/evolution-of-flash-from-1996-to-2010/,"Mon 26 Jul 2010 7:29:30 EDT","Flash started as a vector animation package named FutureSplash Animator in 1996 and 14 years later it is going strong with a desktop mobile and server-side presence.<br /><span style=""font-size:12px;"">via: <a href=""http://www.pxleyes.com/blog/2010/07/evolution-of-flash-from-1996-to-2010/"" rel=""nofollow"" >pxleyes.com</a></span><br /><br /><br />"
"How To Add Google Custom Search To WordPress",http://www.divisionbyzero.co.uk/2010/07/23/add-a-google-custom-search-engine-to-your-wordpress-blog/,http://www.divisionbyzero.co.uk/2010/07/23/add-a-google-custom-search-engine-to-your-wordpress-blog/,"Mon 26 Jul 2010 7:46:43 EDT","Today I am going to show you how to integrate Googles Custom Search Engine into your blog or website and make it easier for your readers to find content.<br /><span style=""font-size:12px;"">via: <a href=""http://www.divisionbyzero.co.uk/2010/07/23/add-a-google-custom-search-engine-to-your-wordpress-blog/"" rel=""nofollow"" >divisionbyzero.co.uk</a></span><br /><br /><br />"
"8 Useful Web Tools You Would Not Want To Miss",http://desizntech.info/2010/07/8-useful-web-tools-you-would-not-want-to-miss/,http://desizntech.info/2010/07/8-useful-web-tools-you-would-not-want-to-miss/,"Tue 27 Jul 2010 16:35:57 EDT","Online web tools are great because they can save your time and you do not need leave your browser. As our daily lives evolve into online sphere"," having right web tools on your hand can certainly be convenient. In this post you will find some useful web apps that are not only useful but also easy to use.<br /><span style=""font-size:12px;"">via: <a href=""http://desizntech.info/2010/07/8-useful-web-tools-you-would-not-want-to-miss/"" rel=""nofollow"" >desizntech.info</a></span><br /><br /><br />"
"8 Useful Web Tools You Would Not Want To Miss",http://desizntech.info/2010/07/8-useful-web-tools-you-would-not-want-to-miss/,http://desizntech.info/2010/07/8-useful-web-tools-you-would-not-want-to-miss/,"Tue 27 Jul 2010 16:37:14 EDT","Online web tools are great because they can save your time and you do not need leave your browser. As our daily lives evolve into online sphere having right web tools on your hand can certainly be convenient. In this post you will find some useful web apps that are not only useful but also easy to use.<br /><span style=""font-size:12px;"">via: <a href=""http://desizntech.info/2010/07/8-useful-web-tools-you-would-not-want-to-miss/"" rel=""nofollow"" >desizntech.info</a></span><br /><br /><br />"
"Tracking Outgoing Links in Google Analytics Using Event Tracking and jQuery",http://www.nealgrosskopf.com/tech/thread.php?pid=71,http://www.nealgrosskopf.com/tech/thread.php?pid=71,"Tue 27 Jul 2010 16:40:23 EDT","By default Google Analytics will track the exit page or last page a user views while on a website. What it will not track is what link that user clicked to leave the site. With a little jQuery this can become a reality.<br /><span style=""font-size:12px;"">via: <a href=""http://www.nealgrosskopf.com/tech/thread.php?pid=71"" rel=""nofollow"" >nealgrosskopf.com</a></span><br /><br /><br />"
"Browser Cover Add Browser Frames To Any Image",http://www.makeuseof.com/dir/browser-cover/,http://www.makeuseof.com/dir/browser-cover/,"Wed 28 Jul 2010 9:43:10 EDT","If you want an image displayed within certain browser frame then Browser Cover is just the tool for you. Browser Cover is a simple and free web based tool.<br /><span style=""font-size:12px;"">via: <a href=""http://www.makeuseof.com/dir/browser-cover/"" rel=""nofollow"" >makeuseof.com</a></span><br /><br /><br />"
"HTML Prototyping with quplo",http://konigi.com/tools/submissions/quplo-html-prototyping,http://konigi.com/tools/submissions/quplo-html-prototyping,"Wed 28 Jul 2010 9:48:54 EDT","The web-based tool allows you to build multiple prototypes using a combination of standard HTML/CSS. If you can do JS the standard JS libraries are available to include in your pages (or sheets in Quplo lingo).<br /><span style=""font-size:12px;"">via: <a href=""http://konigi.com/tools/submissions/quplo-html-prototyping"" rel=""nofollow"" >konigi.com</a></span><br /><br /><br />"
"CSS3 demos and tools",http://www.designer-daily.com/css3-demos-and-tools-8278,http://www.designer-daily.com/css3-demos-and-tools-8278,"Thu 29 Jul 2010 6:53:31 EDT","To give you an idea of what you can achieve with CSS3 take a look at these demos.<br /><span style=""font-size:12px;"">via: <a href=""http://www.designer-daily.com/css3-demos-and-tools-8278"" rel=""nofollow"" >designer-daily.com</a></span><br /><br /><br />"
"Jason Santa Maria print media influence on web design on Vimeo",http://vimeo.com/4394152,http://vimeo.com/4394152,"Thu 29 Jul 2010 7:00:35 EDT","Jason has been recognized for designing stylistic and imaginative web interfaces that maintain a balance of usability and readability.  In this video he shows the influence print media has on his web designs.<br /><span style=""font-size:12px;"">via: <a href=""http://vimeo.com/4394152"" rel=""nofollow"" >vimeo.com</a></span><br /><br /><br />"
"European Style Flash Websites",http://www.topflashcms.com/inspirational-flash-sites/european-style-flash-websites/,http://www.topflashcms.com/inspirational-flash-sites/european-style-flash-websites/,"Thu 29 Jul 2010 7:06:08 EDT","Welcome to the list of Flash websites created by European web designers and Flash developers.<br /><span style=""font-size:12px;"">via: <a href=""http://www.topflashcms.com/inspirational-flash-sites/european-style-flash-websites/"" rel=""nofollow"" >topflashcms.com</a></span><br /><br /><br />"
"Making User Interface Elements Difficult to Use By Intent",http://sixrevisions.com/user-interface/making-user-interface-elements-difficult-to-use-by-intent/,http://sixrevisions.com/user-interface/making-user-interface-elements-difficult-to-use-by-intent/,"Fri 30 Jul 2010 6:14:50 EDT","However a big part of designing user interfaces that are easy to use also involves figuring out what things should be a bit more difficult to to use. It is a counter-intuitive notion that is central to effective user interface design.<br /><span style=""font-size:12px;"">via: <a href=""http://sixrevisions.com/user-interface/making-user-interface-elements-difficult-to-use-by-intent/"" rel=""nofollow"" >sixrevisions.com</a></span><br /><br /><br />"
"Thumbnails Navigation Gallery with jQuery Codrops",http://tympanus.net/codrops/2010/07/29/thumbnails-navigation-gallery/,http://tympanus.net/codrops/2010/07/29/thumbnails-navigation-gallery/,"Fri 30 Jul 2010 7:27:53 EDT","In this tutorial we are going to create an extraordinary gallery with scrollable thumbnails that slide out from a navigation. We are going to use jQuery and some CSS3 properties for the style.<br /><span style=""font-size:12px;"">via: <a href=""http://tympanus.net/codrops/2010/07/29/thumbnails-navigation-gallery/"" rel=""nofollow"" >tympanus.net</a></span><br /><br /><br />"
"41 Remarkable and useful jQuery Plugins",http://www.tuttoaster.com/41-remarkable-and-useful-jquery-plugins/,http://www.tuttoaster.com/41-remarkable-and-useful-jquery-plugins/,"Fri 30 Jul 2010 7:30:50 EDT","I have collected a list of 41 very remarkable jQuery plugins that will help you use jQuery in a robust way.<br /><span style=""font-size:12px;"">via: <a href=""http://www.tuttoaster.com/41-remarkable-and-useful-jquery-plugins/"" rel=""nofollow"" >tuttoaster.com</a></span><br /><br /><br />"
"20 Must Learn Button Tutorials in jQuery and CSS",http://blueblots.com/tutorials/20-must-learn-button-tutorials-in-jquery-and-css/,http://blueblots.com/tutorials/20-must-learn-button-tutorials-in-jquery-and-css/,"Fri 30 Jul 2010 7:34:30 EDT","This is a compilation of some of the helpful tutorials that can teach you on how to use jQuery in improve and creating special effects for the buttons of your website.<br /><span style=""font-size:12px;"">via: <a href=""http://blueblots.com/tutorials/20-must-learn-button-tutorials-in-jquery-and-css/"" rel=""nofollow"" >blueblots.com</a></span><br /><br /><br />"
"Bounce - A fun and easy way to share ideas on a website",http://www.bounceapp.com/,http://www.bounceapp.com/,"Mon 02 Aug 2010 8:42:42 EDT","Enter a web address into the search bar then this app loads a screenshot with useful controls to annotate and share.<br /><span style=""font-size:12px;"">via: <a href=""http://www.bounceapp.com/"" rel=""nofollow"" >bounceapp.com</a></span><br /><br /><br />"
"Turbine - decreases css development time and web developer headache",http://turbine.peterkroener.de/index.php,http://turbine.peterkroener.de/index.php,"Mon 02 Aug 2010 9:35:19 EDT","Turbine is a collection of PHP-powered tools that are designed to decrease css development time and web developer headache.<br /><span style=""font-size:12px;"">via: <a href=""http://turbine.peterkroener.de/index.php"" rel=""nofollow"" >turbine.peterkroener.de</a></span><br /><br /><br />"
"Pullfolio - Instant Professional Portfolio Site from your Flickr Photos",http://pullfolio.com/,http://pullfolio.com/,"Mon 02 Aug 2010 13:00:17 EDT","Create professional portfolio site with your Flickr photos. No coding knowledge required.<br /><span style=""font-size:12px;"">via: <a href=""http://pullfolio.com/"" rel=""nofollow"" >pullfolio.com</a></span><br /><br /><br />"
"25 Beautiful 3D Flash Website Designs",http://www.designdazzling.com/2010/08/25-beautiful-3d-flash-website-designs/,http://www.designdazzling.com/2010/08/25-beautiful-3d-flash-website-designs/,"Mon 02 Aug 2010 13:08:58 EDT","Here is a collection of the best Flash Websites with 3D Environment and 3D interface.<br /><span style=""font-size:12px;"">via: <a href=""http://www.designdazzling.com/2010/08/25-beautiful-3d-flash-website-designs/"" rel=""nofollow"" >designdazzling.com</a></span><br /><br /><br />"
"20 amazing things you can do with CSS3",http://blogof.francescomugnai.com/2010/08/20-amazing-things-you-can-do-with-css3/,http://blogof.francescomugnai.com/2010/08/20-amazing-things-you-can-do-with-css3/,"Mon 02 Aug 2010 13:19:05 EDT","20 amazing demos showcasing advanced effects and style using CSS3. All demos require a webkit browser to function fully.<br /><span style=""font-size:12px;"">via: <a href=""http://blogof.francescomugnai.com/2010/08/20-amazing-things-you-can-do-with-css3/"" rel=""nofollow"" >blogof.francescomugnai.com</a></span><br /><br /><br />"
"Showcase of Fresh Texture-Based Web Designs - Noupe",http://www.noupe.com/showcases/showcase-of-fresh-texture-based-web-designs.html,http://www.noupe.com/showcases/showcase-of-fresh-texture-based-web-designs.html,"Tue 03 Aug 2010 7:05:44 EDT","This showcase presents thirty-eight fresh examples of texture in web design from creative design agencies modern restaurants and even plastic film packaging companies. Let us know your favourite design!<br /><span style=""font-size:12px;"">via: <a href=""http://www.noupe.com/showcases/showcase-of-fresh-texture-based-web-designs.html"" rel=""nofollow"" >noupe.com</a></span><br /><br /><br />"
"Building a custom HTML5 video player with CSS3 and jQuery",http://dev.opera.com/articles/view/custom-html5-video-player-with-css3-and-jquery/,http://dev.opera.com/articles/view/custom-html5-video-player-with-css3-and-jquery/,"Tue 03 Aug 2010 7:31:42 EDT","We will look at building up an easily customizable HTML5 video player including packaging it as a simple jQuery plugin choosing control types and outputting custom CSS for your own situation.<br /><span style=""font-size:12px;"">via: <a href=""http://dev.opera.com/articles/view/custom-html5-video-player-with-css3-and-jquery/"" rel=""nofollow"" >dev.opera.com</a></span><br /><br /><br />"
"Implement the Google AJAX Search API - David Walsh Blog",http://davidwalsh.name/google-ajax-search,http://davidwalsh.name/google-ajax-search,"Tue 03 Aug 2010 7:34:41 EDT","Luckily for us Google provides an awesome method by which we can use their search for our own site: the Google AJAX Search API. Let me show you how to implement this awesome API within your own website!<br /><span style=""font-size:12px;"">via: <a href=""http://davidwalsh.name/google-ajax-search"" rel=""nofollow"" >davidwalsh.name</a></span><br /><br /><br />"
"jQuery quickie Slot machine style navigation",http://www.marcofolio.net/webdesign/jquery_quickie_slot_machine_navigation.html,http://www.marcofolio.net/webdesign/jquery_quickie_slot_machine_navigation.html,"Tue 03 Aug 2010 7:44:39 EDT","We will be creating a slot machine style navigation coded with jQuery that you could use on your website.<br /><span style=""font-size:12px;"">via: <a href=""http://www.marcofolio.net/webdesign/jquery_quickie_slot_machine_navigation.html"" rel=""nofollow"" >marcofolio.net</a></span><br /><br /><br />"
"8 Steps to Enhance the Usability of an eCommerce Website",http://ecommerce.pixelcrayons.com/knowledge-base/8-steps-to-enhance-the-usability-of-an-ecommerce-website/,http://ecommerce.pixelcrayons.com/knowledge-base/8-steps-to-enhance-the-usability-of-an-ecommerce-website/,"Tue 03 Aug 2010 7:53:40 EDT","Reviews 8 Steps to Enhance the Usability of an eCommerce Website.<br /><span style=""font-size:12px;"">via: <a href=""http://ecommerce.pixelcrayons.com/knowledge-base/8-steps-to-enhance-the-usability-of-an-ecommerce-website/"" rel=""nofollow"" >ecommerce.pixelcrayons.com</a></span><br /><br /><br />"
"3 Essential Elements of a Client-Grabbing Design Website",http://graphicdesignblender.com/3-essential-elements-of-a-client-grabbing-design-website,http://graphicdesignblender.com/3-essential-elements-of-a-client-grabbing-design-website,"Wed 04 Aug 2010 6:26:22 EDT","This article will help get you on track to having a web site that serves as an automated-client-grabbing machine.<br /><span style=""font-size:12px;"">via: <a href=""http://graphicdesignblender.com/3-essential-elements-of-a-client-grabbing-design-website"" rel=""nofollow"" >graphicdesignblender.com</a></span><br /><br /><br />"
"Designers - show your creative portfolio on LinkedIn with Behance",http://designyoutrust.com/2010/08/05/creative-portfolio-display-a-one-stop-solution-for-showcasing-your-work-online/,http://designyoutrust.com/2010/08/05/creative-portfolio-display-a-one-stop-solution-for-showcasing-your-work-online/,"Thu 05 Aug 2010 8:02:31 EDT","Now you can showcase your creative portfolio on your LinkedIn profile by installing a simple application created by Behance.<br /><span style=""font-size:12px;"">via: <a href=""http://designyoutrust.com/2010/08/05/creative-portfolio-display-a-one-stop-solution-for-showcasing-your-work-online/"" rel=""nofollow"" >designyoutrust.com</a></span><br /><br /><br />"
"50 Ultimate Useful Free Wordpress Plugins",http://www.multyshades.com/2010/08/50-ultimate-useful-free-wordpress-plugins-widgets/,http://www.multyshades.com/2010/08/50-ultimate-useful-free-wordpress-plugins-widgets/,"Thu 05 Aug 2010 8:10:34 EDT","We have been searching for some of the best free WordPress plugins and widgets available on the web and here are 50 of the best.<br /><span style=""font-size:12px;"">via: <a href=""http://www.multyshades.com/2010/08/50-ultimate-useful-free-wordpress-plugins-widgets/"" rel=""nofollow"" >multyshades.com</a></span><br /><br /><br />"
"A Study of Photographic Website Backgrounds",http://psdfan.com/inspiration/web-design/a-study-of-photographic-website-backgrounds/,http://psdfan.com/inspiration/web-design/a-study-of-photographic-website-backgrounds/,"Thu 05 Aug 2010 8:13:52 EDT","Today we look at the use of photographic website backgrounds and how it seems to be becoming a popular design trend. We weigh up the pros and cons of this technique and look at some inspiring examples.<br /><span style=""font-size:12px;"">via: <a href=""http://psdfan.com/inspiration/web-design/a-study-of-photographic-website-backgrounds/"" rel=""nofollow"" >psdfan.com</a></span><br /><br /><br />"
"15 Most Beautiful Minimal And Clean Tumblr Themes",http://resources.savedelete.com/15-most-beautiful-minimal-and-clean-tumblr-themes.html,http://resources.savedelete.com/15-most-beautiful-minimal-and-clean-tumblr-themes.html,"Thu 05 Aug 2010 8:32:18 EDT","Today we are providing 15 most beautiful minimal and clean tumblr themes which can help to design beautiful and minimal blog  and portfolio.<br /><span style=""font-size:12px;"">via: <a href=""http://resources.savedelete.com/15-most-beautiful-minimal-and-clean-tumblr-themes.html"" rel=""nofollow"" >resources.savedelete.com</a></span><br /><br /><br />"
"30 Awesome Wordpress Plugins for Creating Galleries and Slideshows",http://www.tripwiremagazine.com/2010/08/30-awesome-wordpress-plugins-for-galleries-and-slideshows.html,http://www.tripwiremagazine.com/2010/08/30-awesome-wordpress-plugins-for-galleries-and-slideshows.html,"Fri 06 Aug 2010 7:11:51 EDT","I have compiled a list of the best WordPress Gallery Slideshow plugins<br /><span style=""font-size:12px;"">via: <a href=""http://www.tripwiremagazine.com/2010/08/30-awesome-wordpress-plugins-for-galleries-and-slideshows.html"" rel=""nofollow"" >tripwiremagazine.com</a></span><br /><br /><br />"
"Convert HTML to PDF Online HTML to PDF API",http://pdfcrowd.com/,http://pdfcrowd.com/,"Fri 06 Aug 2010 7:35:30 EDT","Create PDF from web pages or raw HTML code<br /><span style=""font-size:12px;"">via: <a href=""http://pdfcrowd.com/"" rel=""nofollow"" >pdfcrowd.com</a></span><br /><br /><br />"
"The Ultimate Roundup of 55 CSS3 Tutorials",http://www.1stwebdesigner.com/resources/css3-tutorials/,http://www.1stwebdesigner.com/resources/css3-tutorials/,"Mon 09 Aug 2010 7:52:14 EDT","In this collection you will find 57 High Quality CSS3 Tutorials that help to stand out from the crowd and make better designs using only CSS.<br /><span style=""font-size:12px;"">via: <a href=""http://www.1stwebdesigner.com/resources/css3-tutorials/"" rel=""nofollow"" >1stwebdesigner.com</a></span><br /><br /><br />"
"5 Quality UX Blogs Designers Should Read",http://www.acuitydesigns.net/5-quality-ux-blogs-designers-should-read/,http://www.acuitydesigns.net/5-quality-ux-blogs-designers-should-read/,"Mon 09 Aug 2010 7:54:59 EDT","It makes sense to stay up to date and informed on recent developments assertions and techniques in relation to User Experience. Here are 5 UX blogs designers should read.<br /><span style=""font-size:12px;"">via: <a href=""http://www.acuitydesigns.net/5-quality-ux-blogs-designers-should-read/"" rel=""nofollow"" >acuitydesigns.net</a></span><br /><br /><br />"
